jaipur,bhopal,536
jaipur,bhubaneshwar,1620
jaipur,bombay,934
jaipur,calcutta,1467
jaipur,calicut,1766
jaipur,chandigarh,447
jaipur,cochin,1774
jaipur,coimbatore,1724
jaipur,delhi,203
jaipur,gwalior,291
jaipur,hubli,1000
jaipur,hyderabad,1266
jaipur,imphal,2586
jaipur,indore,345
jaipur,jabalpur,785
jaipur,jaipur,0
jaipur,jamshedpur,1324
jaipur,jullundur,578
jaipur,kanpur,457
jaipur,kolhapur,1215
jaipur,lucknow,536
jaipur,ludhiana,510
jaipur,madras,1683
jaipur,madurai,1823
jaipur,meerut,267
jaipur,nagpur,790
jaipur,nasik,759
jaipur,panjim,1190
jaipur,patna,1052
jaipur,pondicherry,1653
jaipur,pune,968
jaipur,ranchi,1180
jaipur,shillong,2071
jaipur,shimla,546
jaipur,surat,851
jaipur,trivandrum,1982
jaipur,varanasi,772
jaipur,vijayawada,1532
jaipur,vishakapatnam,1700
jamshedpur,agartala,2071
jamshedpur,agra,1097
